,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=FBgn0005777,1699.8574596373714,-0.06203233004917491,0.1275735042896934,-0.48624775492810907,0.6267915164478668,0.9189367867040208
ID=FBgn0008635,7221.736952109774,0.029614028057871864,0.2167806402066694,0.1366082692146269,0.8913404398970153,0.9843406428179412
ID=FBgn0010039,933.53136824244,0.19073116858472422,0.20278739004803015,0.9405474795032847,0.34693680738585086,0.7796937559429676
ID=FBgn0010041,116.26715120178854,0.4966955355092749,0.2314909762596279,2.1456367048718468,0.03190197464077844,0.21750573651621322
ID=FBgn0010043,122.88688545585158,-0.3903809586918043,0.23453472347740034,-1.6644910949803184,0.09601432917319425,0.4234523379448078
ID=FBgn0010051,3240.310838581547,-0.08584011106675991,0.12930626011774574,-0.6638511622607773,0.5067855764947724,0.8708079427091493
ID=FBgn0010053,205.75089116259977,-0.637424851955087,0.20543080076165882,-3.1028689446361475,0.0019165449142942935,0.026606356793919154
ID=FBgn0010078,31907.288052694515,-0.07545392550547927,0.14907731659608597,-0.5061395471043804,0.6127586898307362,0.9126624831458557
ID=FBgn0010097,131.51815624266968,1.1226733927412196,0.23501531827521527,4.777022200001917,1.7791013885464777e-06,6.180163511253986e-05
ID=FBgn0010100,6694.837415802364,-0.17172682887480853,0.1304061322873639,-1.3168616066029015,0.18788501788889655,0.609891451303619
ID=FBgn0010113,8334.041175421264,0.02131533052764267,0.2213876235237106,0.09628058781415935,0.9232977281336207,0.9856983255293846
ID=FBgn0010114,273.9371807359741,-0.1677911559883557,0.1753343886256513,-0.9569780195635165,0.33857834948403054,0.7732662461723524
ID=FBgn0010173,3725.7260116104476,0.06259073350681561,0.08726527842118936,0.7172467061265643,0.47322188477119276,0.861494998669302
ID=FBgn0010194,1424.122035438775,0.34269389667041766,0.11559951993226426,2.9644923860516004,0.0030318274561375127,0.03787752927309897
ID=FBgn0010198,60626.449540400514,-0.028729703499636182,0.12965921272678957,-0.2215785742905424,0.8246419631425228,0.9686010329016442
ID=FBgn0010213,1319.6980603663123,0.13675496464392692,0.11541861279843074,1.1848605812197583,0.2360725750843794,0.6790292839725667
ID=FBgn0010215,2119.8003200423786,-0.041969501780039394,0.30067747561609426,-0.13958312538723772,0.8889893740733352,0.9843406428179412
ID=FBgn0010217,8596.915891327726,-0.019914648992557148,0.1753284864236417,-0.11358478818118521,0.909566946574371,0.9843406428179412
ID=FBgn0010220,742.363691328599,-0.19262149760117406,0.11054041826021425,-1.7425435929484125,0.08141337041890062,0.38884513790881703
ID=FBgn0010222,3944.935236539994,-0.15375214749766328,0.0959635429708142,-1.602193319857152,0.1091128668142862,0.45673908316972467
ID=FBgn0010223,79.36189048439482,-1.5048115335731158,0.2529594499486219,-5.948825133351433,2.7007397756294835e-09,1.6856568502038655e-07
ID=FBgn0010225,15868.601034959695,-0.48087908590272943,0.10429031948012933,-4.610965699403696,4.008026741065009e-06,0.0001306808451775813
ID=FBgn0010226,222.53298077399356,0.2023766332260582,0.17537678765326462,1.1539533591308258,0.24851929121784644,0.6933602156299122
ID=FBgn0010228,1685.235914383815,0.30134277139493715,0.1253485455706321,2.4040388344604673,0.016215050639015727,0.13589841021367222
ID=FBgn0010235,3239.0490161680013,-0.1512565305038648,0.08831522394295133,-1.7126892029574816,0.08676973253137779,0.40065513115035617
ID=FBgn0010238,2501.408179140726,0.2743439600003564,0.13292697752963656,2.06386969070436,0.0390300731816775,0.24742681405098113
ID=FBgn0010240,141.3181426291272,0.08489769559954014,0.2050366996877578,0.41406097410281884,0.6788294526827865,0.9343121007058585
ID=FBgn0010246,8290.06696857829,-0.3409456098706494,0.1994792319490705,-1.70917847707423,0.08741789438163748,0.4028254352748085
ID=FBgn0010247,4513.308878342457,0.35248444550145225,0.3545553713476426,0.9941590904734601,0.3201454211633584,0.7602092169103318
ID=FBgn0010265,35290.93682511292,-0.16625528992014593,0.13569325012225436,-1.225228887732856,0.22048899314110926,0.6567051233846469
