	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g3048	95.41094503700481	206.12388465367053	188.986062261876	142.85322167708006	131.3317510766472	131.74731969730456
g3049	699.680263604702	660.2405680312884	727.4947342984043	861.087475109066	848.7314413328326	800.5291683660265
g305	411.4597004720832	299.52376988736495	317.00887863282423	343.24454652965073	326.6877308031599	331.4932560125728
g3050	127.21459338267307	109.50331372226246	128.02281637094825	95.23548111805337	129.6901041881891	117.06580020024423
g3051	602.2815905460928	429.9615406447659	448.0798572983188	533.7155087657575	592.6345267333704	593.2492944141089
g3052	252.4414587437419	338.1719982599282	396.2610982910303	242.056847841719	267.5884428186687	305.8005968927172
g3053	671.8520713022422	718.2129105901332	718.3502474147651	718.2342534319858	681.2834587101073	706.644714740088
g3054	4204.044765693025	3779.4746662669118	3610.040210841104	5122.875255141955	4893.749374493566	4934.535974117225
g3055	3480.5117658290715	3021.0031844553587	2861.208340480875	4134.807138542151	4187.8412124565875	4244.890913531628
g3056	322.01193949989124	399.36502651648664	660.4351638183838	396.81450465855573	425.1865441106453	451.6499024227244
g3057	1216.4895492218113	1185.2123367586055	1451.941306302262	1194.4116590222527	1055.5789492785518	1127.7725108399766
g3058	296.17147521903576	285.03068424765377	288.5593638837246	307.5312411103807	262.6635021532944	309.47097676698223
g3059	2464.7827467892907	2484.759015786044	2542.1673536516864	3372.923289597724	3582.073510615552	3442.8163220606475
g306	7261.170462920387	7794.059388466917	8217.845546097058	7751.771348504886	7640.224618883951	7668.582624668474
g3060	486.9933652930454	486.3235403547539	572.0384572765386	329.3560388666013	423.5448972221872	447.7863446603401
g3061	659.9257031726166	553.9579400067395	536.4765638401641	613.0784096974686	732.1745122523081	653.3276176191847
g3062	143.1164175555072	289.86171279422416	181.87368357460107	198.40725232927787	162.5230419573509	188.54161880435373
g3063	363.7542279535808	318.8478840736466	300.75201306191013	466.257042973803	387.42866567610923	390.99204555329095
g3064	922.3058020243798	779.4059388466917	766.1047900293252	872.9919102488226	878.2810853250782	889.0046411246269
g3065	1987.7280216042668	2083.7836464207003	2263.768530749783	3107.0575714764914	3030.480156093634	3129.481787531281
g3066	2321.6663292337835	2487.9797014837573	2289.169883204336	2984.0450750323394	3015.7053340975112	2915.247509607072
g3067	1502.7223843328256	1262.508793503732	1262.955244040386	1365.0418960254317	1470.9156120584487	1462.9361467268143
g3068	618.183414718927	772.9645674512644	758.9924113420503	783.7086467006476	697.6999275946882	793.5747643937348
g3069	254.42918676534615	301.13411273622177	312.9446622400957	293.64273344733124	287.28820548016574	296.33488037487564
g307	1160.8331646168917	1280.2225648411568	1180.6548620876338	775.7723566074765	742.0243935830566	726.1556814401288
g3070	97.39867305860908	99.84125662912166	93.47697703275585	61.50624822207614	59.09928798449124	94.6571651784153
g3071	854.7230492898348	913.0643953018061	928.6734457384658	896.800780528336	965.2883704133569	963.5713059386438
g3072	3241.984403236559	3668.3610096957927	3532.820099379262	3303.4807512824764	3440.8918782081564	3480.0996544676564
g3073	224.61326644128215	228.66868453766574	264.1740655273535	249.99313793489011	249.53032704562966	234.51795617672687
g3074	1041.5694833206358	1048.3331946057774	876.8546867311773	1107.1124679973705	1145.8695281437467	1108.8410778042935
g3075	284.24510708941017	463.7787404707587	346.47444748010594	242.056847841719	187.14774528422225	208.63211916875207
g3076	6925.2444272692655	6750.55722240771	5795.572576030863	5614.925240918564	5545.483189211428	5523.535354992711
g3077	958.0849064132566	951.7126236743694	923.5931752475551	1081.3195251945644	1088.4118870477137	1161.1922854846007
g3078	397.5456043208534	326.8995983179306	319.04098682918845	416.65522989148354	415.33666277989676	380.56043959485334
g3079	359.7787719103723	339.782341108785	427.7587753346763	416.65522989148354	398.92019389531583	405.28720927411285
g308	3234.0334911501423	2829.3723854413993	3000.4077519318266	2095.1805845971744	2183.39036164926	2177.6943327679096
g3080	510.8461015522966	607.099254019014	613.6966753020058	424.59151998465467	375.9371374569026	392.34429077012544
